InventoryId,Store,City,Brand,Description,Size,onHand,Price,endDate
1_HARDERSFIELD_31497,1,HARDERSFIELD,31497,Barefoot Svgn Bl Cal,1.5L,10,10.99,31-12-2024
1_HARDERSFIELD_31500,1,HARDERSFIELD,31500,Barefoot Wh Znfdl Cal,750mL,12,4.99,31-12-2024
1_HARDERSFIELD_31542,1,HARDERSFIELD,31542,Morgan Winery Twelve Clones,750mL,49,24.99,31-12-2024
1_HARDERSFIELD_31558,1,HARDERSFIELD,31558,J Lohr Los Osos Merlot,750mL,20,13.99,31-12-2024
1_HARDERSFIELD_31618,1,HARDERSFIELD,31618,Chartron La Fleur Brdx Whit,750mL,35,11.99,31-12-2024
1_HARDERSFIELD_31796,1,HARDERSFIELD,31796,Gekkeikan Sake Haiku Prm Sel,750mL,11,10.99,31-12-2024
1_HARDERSFIELD_31866,1,HARDERSFIELD,31866,F Coppola Diamond Merlot,750mL,24,15.99,31-12-2024
1_HARDERSFIELD_31909,1,HARDERSFIELD,31909,Catena Lunlunta Malbec Argn,750mL,22,17.99,31-12-2024
1_HARDERSFIELD_31915,1,HARDERSFIELD,31915,F Coppola Diamond Chard,750mL,29,12.99,31-12-2024
1_HARDERSFIELD_31971,1,HARDERSFIELD,31971,Trinchero Main St Cab Svgn,750mL,23,8.99,31-12-2024
1_HARDERSFIELD_32054,1,HARDERSFIELD,32054,Greg Norman Lmstn Cab/Merlot,750mL,21,9.99,31-12-2024
1_HARDERSFIELD_32084,1,HARDERSFIELD,32084,Heidsieck Brut Monopole Epe,750mL,57,26.99,31-12-2024
1_HARDERSFIELD_32107,1,HARDERSFIELD,32107,Erath Pnt Gris Ore,750mL,14,12.99,31-12-2024
1_HARDERSFIELD_32108,1,HARDERSFIELD,32108,Erath Pnt Nr Oregon,750mL,41,15.99,31-12-2024
1_HARDERSFIELD_32138,1,HARDERSFIELD,32138,Bonterra Merlot Organic Mndc,750mL,17,13.99,31-12-2024
1_HARDERSFIELD_32263,1,HARDERSFIELD,32263,Lindemans Bin 65 Chard,1.5L,131,14.99,31-12-2024
1_HARDERSFIELD_32367,1,HARDERSFIELD,32367,Cavit Pinot Noir Delle Vene,750mL,16,6.99,31-12-2024
1_HARDERSFIELD_32368,1,HARDERSFIELD,32368,Cavit Pinot Noir Delle Vene,1.5L,43,9.99,31-12-2024
1_HARDERSFIELD_32479,1,HARDERSFIELD,32479,Danzante Del Vnzi Pnt Grigio,750mL,47,10.99,31-12-2024
1_HARDERSFIELD_32592,1,HARDERSFIELD,32592,Mionetto Frizzante Prosecco,750mL,0,18.99,31-12-2024
1_HARDERSFIELD_32604,1,HARDERSFIELD,32604,Kendall Jackson Vt RSV Syrah,750mL,14,9.99,31-12-2024
1_HARDERSFIELD_32648,1,HARDERSFIELD,32648,Beringer Classic Wh Znfdl,1.5L,40,7.99,31-12-2024
1_HARDERSFIELD_32649,1,HARDERSFIELD,32649,Beringer Classic Wh Merlot,1.5L,20,7.99,31-12-2024
1_HARDERSFIELD_32650,1,HARDERSFIELD,32650,Beringer Fndrs Est Pnt Nr,750mL,9,8.99,31-12-2024
1_HARDERSFIELD_32652,1,HARDERSFIELD,32652,Beringer Classic Wh Merlot,750mL,23,6.99,31-12-2024
1_HARDERSFIELD_32675,1,HARDERSFIELD,32675,Blackstone Cab Svgn Cal,750mL,22,7.99,31-12-2024
1_HARDERSFIELD_32749,1,HARDERSFIELD,32749,Brancott Svgn Bl Marlboro,750mL,22,9.99,31-12-2024
1_HARDERSFIELD_32796,1,HARDERSFIELD,32796,Warre's Otima 10-Yr Tawny,500mL,13,19.99,31-12-2024
1_HARDERSFIELD_32805,1,HARDERSFIELD,32805,Truchard Carneros Pnt Nr,750mL,12,26.99,31-12-2024
1_HARDERSFIELD_32809,1,HARDERSFIELD,32809,Flag Hill Marechal Foch NH,750mL,15,12.99,31-12-2024
1_HARDERSFIELD_32826,1,HARDERSFIELD,32826,Rombauer Carneros Chard,750mL,50,32.95,31-12-2024
1_HARDERSFIELD_32831,1,HARDERSFIELD,32831,Carpineto Dogajolo Tuscan Rd,750mL,25,11.99,31-12-2024
1_HARDERSFIELD_32906,1,HARDERSFIELD,32906,Sterling Vintners Cab Svgn C,750mL,65,9.99,31-12-2024
1_HARDERSFIELD_32907,1,HARDERSFIELD,32907,Sterling Vintners Cltn Chard,750mL,84,7.99,31-12-2024
1_HARDERSFIELD_32908,1,HARDERSFIELD,32908,Sterling Vintners Cltn Merlo,750mL,52,9.99,31-12-2024
1_HARDERSFIELD_32915,1,HARDERSFIELD,32915,Kim Crawford Svgn Bl Marlbro,750mL,33,14.99,31-12-2024
1_HARDERSFIELD_32924,1,HARDERSFIELD,32924,Silverado Cab Svgn Napa,750mL,18,46.99,31-12-2024
1_HARDERSFIELD_32968,1,HARDERSFIELD,32968,Alice White Chard Ausl,1.5L,13,13.99,31-12-2024
1_HARDERSFIELD_32969,1,HARDERSFIELD,32969,Alice White Shiraz Ausl,1.5L,13,13.99,31-12-2024
1_HARDERSFIELD_32988,1,HARDERSFIELD,32988,Barefoot Cab Svgn Cal,750mL,21,4.99,31-12-2024
1_HARDERSFIELD_32989,1,HARDERSFIELD,32989,Barefoot Cab Svgn Cal,1.5L,92,10.99,31-12-2024
1_HARDERSFIELD_33032,1,HARDERSFIELD,33032,Rombauer Znfdl,750mL,23,27.99,31-12-2024
1_HARDERSFIELD_33037,1,HARDERSFIELD,33037,Beringer Fndrs Est Cab Svgn,1.5L,31,18.99,31-12-2024
1_HARDERSFIELD_33038,1,HARDERSFIELD,33038,Beringer Fndrs Est Chard,1.5L,28,18.99,31-12-2024
1_HARDERSFIELD_33039,1,HARDERSFIELD,33039,Beringer Fndrs Est Merlot,1.5L,33,18.99,31-12-2024
1_HARDERSFIELD_33143,1,HARDERSFIELD,33143,Our Daily Red,750mL,27,8.99,31-12-2024
1_HARDERSFIELD_33149,1,HARDERSFIELD,33149,Alamos Ridge Malbec Mendoza,750mL,91,8.99,31-12-2024
1_HARDERSFIELD_33267,1,HARDERSFIELD,33267,El Coto de Rioja RSV Coto d,750mL,5,19.99,31-12-2024
1_HARDERSFIELD_33331,1,HARDERSFIELD,33331,Moletto Prosecco Della Marc,750mL,0,8.99,31-12-2024
1_HARDERSFIELD_33348,1,HARDERSFIELD,33348,Greg Norman Limestone Shiraz,750mL,28,10.99,31-12-2024
1_HARDERSFIELD_33578,1,HARDERSFIELD,33578,Tommasi Pinot Grigio Le Ros,750mL,10,14.99,31-12-2024
1_HARDERSFIELD_33579,1,HARDERSFIELD,33579,Tommasi Valpo Clsc Supr Rafl,750mL,12,15.99,31-12-2024
1_HARDERSFIELD_33581,1,HARDERSFIELD,33581,Masi Modello Delle Venezie,750mL,5,10.99,31-12-2024
1_HARDERSFIELD_33582,1,HARDERSFIELD,33582,Villa Cornaro Prosecco Del,750mL,131,9.99,31-12-2024
1_HARDERSFIELD_33682,1,HARDERSFIELD,33682,R Mondavi Priv Slctn Cab Svg,1.5L,18,20.99,31-12-2024
1_HARDERSFIELD_33683,1,HARDERSFIELD,33683,R Mondavi Private Slct Chard,1.5L,32,20.99,31-12-2024
1_HARDERSFIELD_33731,1,HARDERSFIELD,33731,Hopler Gruner Veltliner,750mL,25,12.99,31-12-2024
1_HARDERSFIELD_33768,1,HARDERSFIELD,33768,Sensi Sangiovese/Cab Svgn T,750mL,13,24.99,31-12-2024
1_HARDERSFIELD_33819,1,HARDERSFIELD,33819,Sokol Blosser Evolution Whit,750mL,14,15.99,31-12-2024
1_HARDERSFIELD_33873,1,HARDERSFIELD,33873,Bella Sera Pnt Grigio Del,750mL,16,6.49,31-12-2024
1_HARDERSFIELD_33874,1,HARDERSFIELD,33874,Bella Sera Pinot Grigio Del,1.5L,50,10.99,31-12-2024
1_HARDERSFIELD_33960,1,HARDERSFIELD,33960,Allegrini Valpolicella Clsc,750mL,12,15.99,31-12-2024
1_HARDERSFIELD_33965,1,HARDERSFIELD,33965,Castellare Chianti Clsc,750mL,10,21.99,31-12-2024
1_HARDERSFIELD_33987,1,HARDERSFIELD,33987,Cavit Cab Svgn,1.5L,8,9.99,31-12-2024
1_HARDERSFIELD_33988,1,HARDERSFIELD,33988,Cavit Chardonnay Trentino,1.5L,13,9.99,31-12-2024
1_HARDERSFIELD_34133,1,HARDERSFIELD,34133,Turning Leaf RSV Cab Svgn,1.5L,26,10.99,31-12-2024
1_HARDERSFIELD_34134,1,HARDERSFIELD,34134,Turning Leaf RSV Chard Cal,1.5L,25,10.99,31-12-2024
1_HARDERSFIELD_34137,1,HARDERSFIELD,34137,Fat Bastard Chard,750mL,28,9.99,31-12-2024
1_HARDERSFIELD_34175,1,HARDERSFIELD,34175,Lindemans Bin 50 Shiraz,1.5L,75,11.99,31-12-2024
1_HARDERSFIELD_34393,1,HARDERSFIELD,34393,Valckenberg Gewurz Pfalz,750mL,26,11.99,31-12-2024
1_HARDERSFIELD_34427,1,HARDERSFIELD,34427,Frei Bros RSV Cab Svgn Alex,750mL,33,20.99,31-12-2024
1_HARDERSFIELD_34428,1,HARDERSFIELD,34428,Frei Bros RSV Chard RRV,750mL,45,15.99,31-12-2024
1_HARDERSFIELD_34431,1,HARDERSFIELD,34431,Beaulieu Cab Svgn Napa,750mL,14,19.99,31-12-2024
1_HARDERSFIELD_34439,1,HARDERSFIELD,34439,Toad Hollow Mendocino Chard,750mL,11,15.99,31-12-2024
1_HARDERSFIELD_34460,1,HARDERSFIELD,34460,Dr Loosen Rsl 'Dr L' M,750mL,21,12.99,31-12-2024
1_HARDERSFIELD_34532,1,HARDERSFIELD,34532,Dom Fontsainte Corbieres Gr,750mL,3,13.99,31-12-2024
1_HARDERSFIELD_34752,1,HARDERSFIELD,34752,Frogs Leap Svgn Bl Napa,750mL,22,23.99,31-12-2024
1_HARDERSFIELD_34825,1,HARDERSFIELD,34825,J Vineyards Pnt Gris,750mL,25,12.99,31-12-2024
1_HARDERSFIELD_34850,1,HARDERSFIELD,34850,Bargetto Chaucer's Hney Mead,750mL,9,12.99,31-12-2024
1_HARDERSFIELD_34870,1,HARDERSFIELD,34870,Arca Nova Vinho Verde,750mL,17,10.99,31-12-2024
1_HARDERSFIELD_34903,1,HARDERSFIELD,34903,Smoking Loon Cab Svgn,750mL,99,6.79,31-12-2024
1_HARDERSFIELD_34904,1,HARDERSFIELD,34904,Smoking Loon Chard,750mL,83,6.79,31-12-2024
1_HARDERSFIELD_34905,1,HARDERSFIELD,34905,Smoking Loon Merlot,750mL,59,6.79,31-12-2024
1_HARDERSFIELD_35049,1,HARDERSFIELD,35049,Ch Pesquie Cotes du Ventoux,750mL,11,12.99,31-12-2024
1_HARDERSFIELD_35075,1,HARDERSFIELD,35075,Clos LaChance Chard,750mL,13,11.99,31-12-2024
1_HARDERSFIELD_35088,1,HARDERSFIELD,35088,Newport Vyds Great White RI,750mL,16,9.99,31-12-2024
1_HARDERSFIELD_35103,1,HARDERSFIELD,35103,Ruffino Chianti Superiore,750mL,19,9.99,31-12-2024
1_HARDERSFIELD_35318,1,HARDERSFIELD,35318,Jewell Towne Marechal Foch,750mL,0,11.49,31-12-2024
1_HARDERSFIELD_35319,1,HARDERSFIELD,35319,Jewell Towne Rsl NH,750mL,11,17.49,31-12-2024
1_HARDERSFIELD_35375,1,HARDERSFIELD,35375,Hess Allomi Cab Svgn,750mL,23,29.99,31-12-2024
1_HARDERSFIELD_35393,1,HARDERSFIELD,35393,Tohu Svgn Bl Marlboro,750mL,14,13.99,31-12-2024
1_HARDERSFIELD_35411,1,HARDERSFIELD,35411,Yellow Tail Chard Ausl,750mL,16,7.99,31-12-2024
1_HARDERSFIELD_35412,1,HARDERSFIELD,35412,Yellow Tail Chard Ausl,1.5L,75,8.95,31-12-2024
1_HARDERSFIELD_35413,1,HARDERSFIELD,35413,Yellow Tail Shiraz Ausl,750mL,22,7.99,31-12-2024
1_HARDERSFIELD_35414,1,HARDERSFIELD,35414,Yellow Tail Shiraz Ausl,1.5L,54,8.95,31-12-2024
1_HARDERSFIELD_35442,1,HARDERSFIELD,35442,Borsao Tres Picos Garnacha,750mL,62,14.99,31-12-2024
1_HARDERSFIELD_35464,1,HARDERSFIELD,35464,Stags Leap WC Artemis Cab,750mL,46,48.99,31-12-2024
1_HARDERSFIELD_35471,1,HARDERSFIELD,35471,R M Woodbridge Pnt Grigio,750mL,24,7.99,31-12-2024
1_HARDERSFIELD_35472,1,HARDERSFIELD,35472,R M Woodbridge Pnt Grigio,1.5L,89,8.99,31-12-2024
1_HARDERSFIELD_35480,1,HARDERSFIELD,35480,Prinz Salm Der Weib,750mL,0,19.99,31-12-2024
1_HARDERSFIELD_35578,1,HARDERSFIELD,35578,Alamos Ridge Cab Svgn Mendza,750mL,88,9.99,31-12-2024
1_HARDERSFIELD_35590,1,HARDERSFIELD,35590,Tiziano Chianti,750mL,14,12.99,31-12-2024
1_HARDERSFIELD_35646,1,HARDERSFIELD,35646,D'Arenberg Footbolt Shiraz,750mL,6,18.99,31-12-2024
1_HARDERSFIELD_35664,1,HARDERSFIELD,35664,Redwood Creek Cab Svgn Cal,1.5L,8,9.99,31-12-2024
1_HARDERSFIELD_35666,1,HARDERSFIELD,35666,Redwood Creek Chard Cal,1.5L,18,9.99,31-12-2024
1_HARDERSFIELD_35755,1,HARDERSFIELD,35755,Ken Wright Canary Hill Pnt N,750mL,1,54.99,31-12-2024
1_HARDERSFIELD_35756,1,HARDERSFIELD,35756,Ken Wright Freedom Hill Pnt,750mL,1,54.99,31-12-2024
1_HARDERSFIELD_35862,1,HARDERSFIELD,35862,Allegrini Palazzo Della Tor,750mL,41,19.99,31-12-2024
1_HARDERSFIELD_35913,1,HARDERSFIELD,35913,Stone Cellars Cab Svgn,1.5L,54,8.99,31-12-2024
1_HARDERSFIELD_35914,1,HARDERSFIELD,35914,Stone Cellars Chard,1.5L,57,8.99,31-12-2024
1_HARDERSFIELD_35916,1,HARDERSFIELD,35916,Stone Cellars Merlot,1.5L,40,8.99,31-12-2024
1_HARDERSFIELD_35918,1,HARDERSFIELD,35918,Stone Cellars Pnt Grigio,1.5L,24,14.99,31-12-2024
1_HARDERSFIELD_36153,1,HARDERSFIELD,36153,Edna Valley Paragon Pnt Nr,750mL,8,12.99,31-12-2024
1_HARDERSFIELD_36161,1,HARDERSFIELD,36161,Ch Ste Michelle Pnt Gris Was,750mL,17,8.99,31-12-2024
1_HARDERSFIELD_36200,1,HARDERSFIELD,36200,Four Vines Old Vine Zin,750mL,21,11.99,31-12-2024
1_HARDERSFIELD_36284,1,HARDERSFIELD,36284,Gruet Brut New Mexico,750mL,55,16.99,31-12-2024
1_HARDERSFIELD_36378,1,HARDERSFIELD,36378,MezzaCorona Pnt Grigio,1.5L,146,10.99,31-12-2024
1_HARDERSFIELD_36383,1,HARDERSFIELD,36383,F Coppola Sofia Bl de Bl,750mL,15,14.99,31-12-2024
1_HARDERSFIELD_36523,1,HARDERSFIELD,36523,Ch Macard Brdx Superieur,750mL,111,14.99,31-12-2024
1_HARDERSFIELD_36539,1,HARDERSFIELD,36539,Liberty Creek Prem RSV Chard,1.5L,8,7.99,31-12-2024
1_HARDERSFIELD_36558,1,HARDERSFIELD,36558,Cruz Garcia Real Sangria Re,1.5L,13,9.99,31-12-2024
1_HARDERSFIELD_36573,1,HARDERSFIELD,36573,Matanzas Creek Svgn Bl Sonom,750mL,9,17.99,31-12-2024
1_HARDERSFIELD_36620,1,HARDERSFIELD,36620,Talbott Kali Hart Mtry Chard,750mL,17,16.99,31-12-2024
1_HARDERSFIELD_36623,1,HARDERSFIELD,36623,Talbott Sleepy Hollow Chard,750mL,4,28.99,31-12-2024
1_HARDERSFIELD_36648,1,HARDERSFIELD,36648,Groth Cab Svgn Napa,750mL,7,57.99,31-12-2024
1_HARDERSFIELD_36770,1,HARDERSFIELD,36770,Yellow Tail Cab Svgn Ausl,1.5L,37,8.95,31-12-2024
1_HARDERSFIELD_36771,1,HARDERSFIELD,36771,Yellow Tail Merlot Ausl,1.5L,58,8.95,31-12-2024
1_HARDERSFIELD_36874,1,HARDERSFIELD,36874,Yellow Tail Merlot Ausl,750mL,16,7.99,31-12-2024
1_HARDERSFIELD_37071,1,HARDERSFIELD,37071,Caymus Conundrum White,750mL,19,22.99,31-12-2024
1_HARDERSFIELD_37083,1,HARDERSFIELD,37083,Jewell Towne Cayuga Wh NH,750mL,9,11.49,31-12-2024
1_HARDERSFIELD_37121,1,HARDERSFIELD,37121,Flag Hill Apple Cran NH,750mL,11,12.99,31-12-2024
1_HARDERSFIELD_37235,1,HARDERSFIELD,37235,Mionetto Il Prosecco Spklg,750mL,5,11.99,31-12-2024
1_HARDERSFIELD_37249,1,HARDERSFIELD,37249,Nova Norma Jeane Merlot,750mL,9,14.99,31-12-2024
1_HARDERSFIELD_37312,1,HARDERSFIELD,37312,Salmon Run NY Pnt Nr,750mL,23,15.99,31-12-2024
1_HARDERSFIELD_37401,1,HARDERSFIELD,37401,Excelsior S Afr Cab Svgn,750mL,48,8.99,31-12-2024
1_HARDERSFIELD_37420,1,HARDERSFIELD,37420,Provenance Napa Merlot,750mL,40,17.99,31-12-2024
1_HARDERSFIELD_37433,1,HARDERSFIELD,37433,C Y Toro Casillero Carmenere,750mL,47,9.99,31-12-2024
1_HARDERSFIELD_37435,1,HARDERSFIELD,37435,Duval-Leroy Champagne Brut,750mL,3,31.99,31-12-2024
1_HARDERSFIELD_37541,1,HARDERSFIELD,37541,Frogs Leap Cab Svgn Napa,750mL,11,54.99,31-12-2024
1_HARDERSFIELD_37604,1,HARDERSFIELD,37604,Hardys Chard Ausl,3L,12,19.99,31-12-2024
1_HARDERSFIELD_37656,1,HARDERSFIELD,37656,MacMurray Ranch Sonma Pnt Nr,750mL,22,19.99,31-12-2024
1_HARDERSFIELD_37678,1,HARDERSFIELD,37678,Castle Rock Pnt Nr,750mL,19,10.99,31-12-2024
1_HARDERSFIELD_37731,1,HARDERSFIELD,37731,Corbett Canyon Chard,3L,8,10.99,31-12-2024
1_HARDERSFIELD_37786,1,HARDERSFIELD,37786,Lindemans Bin 45 Cab Svgn,1.5L,78,11.99,31-12-2024
1_HARDERSFIELD_37792,1,HARDERSFIELD,37792,Blackstone Pnt Nr Monterey,750mL,24,7.99,31-12-2024
1_HARDERSFIELD_37821,1,HARDERSFIELD,37821,Frescobaldi Sangiovese Remo,750mL,9,11.99,31-12-2024
1_HARDERSFIELD_37826,1,HARDERSFIELD,37826,Yellow Tail Cab Svgn Ausl,750mL,15,7.99,31-12-2024
1_HARDERSFIELD_37828,1,HARDERSFIELD,37828,Yellow Tail Shiraz/Cab Ausl,1.5L,8,9.99,31-12-2024
1_HARDERSFIELD_37840,1,HARDERSFIELD,37840,Los Cardos Malbec Mendoza,750mL,26,7.99,31-12-2024
1_HARDERSFIELD_37904,1,HARDERSFIELD,37904,Trapiche Broquel Mndz Malbec,750mL,50,10.99,31-12-2024
1_HARDERSFIELD_37923,1,HARDERSFIELD,37923,Five Rivers Cab Svgn,750mL,8,13.99,31-12-2024
1_HARDERSFIELD_37926,1,HARDERSFIELD,37926,Five Rivers Pnt Nr,750mL,35,13.99,31-12-2024
1_HARDERSFIELD_37984,1,HARDERSFIELD,37984,Barone Fini Pnt Gr Valdadige,750mL,14,10.99,31-12-2024
1_HARDERSFIELD_38131,1,HARDERSFIELD,38131,Principato Pnt Gr Sicilia,1.5L,18,11.99,31-12-2024
1_HARDERSFIELD_38133,1,HARDERSFIELD,38133,Il Bastardo Sangiovese Tosc,750mL,61,8.99,31-12-2024
1_HARDERSFIELD_38178,1,HARDERSFIELD,38178,Rex Goliath Cab Svgn,750mL,21,5.99,31-12-2024
1_HARDERSFIELD_38179,1,HARDERSFIELD,38179,Rex Goliath Chard,750mL,15,5.99,31-12-2024
1_HARDERSFIELD_38181,1,HARDERSFIELD,38181,Rex Goliath Pnt Nr,750mL,11,5.99,31-12-2024
1_HARDERSFIELD_38348,1,HARDERSFIELD,38348,Nobilo Icon Svgn Bl Marlboro,750mL,8,13.99,31-12-2024
1_HARDERSFIELD_38369,1,HARDERSFIELD,38369,Oyster Bay Pnt Nr Marlboro,750mL,71,14.99,31-12-2024
1_HARDERSFIELD_38370,1,HARDERSFIELD,38370,Oyster Bay Svgn Bl Marlboro,750mL,24,10.99,31-12-2024
1_HARDERSFIELD_38441,1,HARDERSFIELD,38441,Toasted Head Cab Svgn,750mL,10,9.99,31-12-2024
1_HARDERSFIELD_38457,1,HARDERSFIELD,38457,Smoking Loon Pnt Nr,750mL,90,6.79,31-12-2024
1_HARDERSFIELD_38476,1,HARDERSFIELD,38476,Adelsheim Pnt Nr Ore,750mL,0,23.99,31-12-2024
1_HARDERSFIELD_38502,1,HARDERSFIELD,38502,Ruffino Lumina Pnt Grigio,750mL,18,6.99,31-12-2024
1_HARDERSFIELD_38528,1,HARDERSFIELD,38528,Seghesio Old Vine Znfdl,750mL,6,39.99,31-12-2024
1_HARDERSFIELD_38546,1,HARDERSFIELD,38546,Mark West Pnt Nr Sonoma,750mL,97,9.99,31-12-2024
1_HARDERSFIELD_38549,1,HARDERSFIELD,38549,Stemmari Nero D'Avola,750mL,12,8.99,31-12-2024
1_HARDERSFIELD_38652,1,HARDERSFIELD,38652,Carpineto Chianti Clsc RSV,750mL,36,20.99,31-12-2024
1_HARDERSFIELD_38668,1,HARDERSFIELD,38668,Mumm Napa Cuvee M Sparkling,750mL,14,15.99,31-12-2024
1_HARDERSFIELD_38772,1,HARDERSFIELD,38772,Rob Stuart Big Fire Pnt Nr,750mL,54,16.99,31-12-2024
1_HARDERSFIELD_38850,1,HARDERSFIELD,38850,Ravenswood Vntrs Bl Cab Svgn,750mL,68,7.99,31-12-2024
1_HARDERSFIELD_38859,1,HARDERSFIELD,38859,Inniskillin Icewn Ngra Vidal,375mL,9,49.99,31-12-2024
1_HARDERSFIELD_38888,1,HARDERSFIELD,38888,Justin Cab Svgn Paso Robles,750mL,67,27.99,31-12-2024
1_HARDERSFIELD_38898,1,HARDERSFIELD,38898,L Martini Cab Svgn Napa,750mL,16,29.99,31-12-2024
1_HARDERSFIELD_38899,1,HARDERSFIELD,38899,L Martini Cab Svgn Sonoma,750mL,129,12.99,31-12-2024
1_HARDERSFIELD_38946,1,HARDERSFIELD,38946,Bully Hill Sweet Walter Rd,750mL,20,8.99,31-12-2024
1_HARDERSFIELD_39087,1,HARDERSFIELD,39087,Corbett Canyon Pnt Grigio,3L,12,10.99,31-12-2024
1_HARDERSFIELD_39146,1,HARDERSFIELD,39146,Matua Svgn Bl Marlboro,750mL,8,10.99,31-12-2024
1_HARDERSFIELD_39254,1,HARDERSFIELD,39254,Las Rocas Garnacha San Alej,750mL,19,11.99,31-12-2024
1_HARDERSFIELD_39256,1,HARDERSFIELD,39256,Schmitt Sohne Relax Mosel,750mL,22,10.99,31-12-2024
1_HARDERSFIELD_39335,1,HARDERSFIELD,39335,Phillips Seven Deadly Znfdl,750mL,88,14.99,31-12-2024
1_HARDERSFIELD_39348,1,HARDERSFIELD,39348,Sterling Vintners Cltn Pnt N,750mL,17,9.99,31-12-2024
1_HARDERSFIELD_39356,1,HARDERSFIELD,39356,Bota Box Chard Cal,3L,10,17.99,31-12-2024
1_HARDERSFIELD_39358,1,HARDERSFIELD,39358,Bota Box Shiraz Cal,3L,5,17.99,31-12-2024
1_HARDERSFIELD_39384,1,HARDERSFIELD,39384,F Coppola Diamond Pnt Nr,750mL,25,16.99,31-12-2024
1_HARDERSFIELD_39400,1,HARDERSFIELD,39400,Claret Ramey Napa Valley,750mL,9,39.99,31-12-2024
1_HARDERSFIELD_39410,1,HARDERSFIELD,39410,Mirassou Cab Svgn Cal,750mL,12,9.99,31-12-2024
1_HARDERSFIELD_39413,1,HARDERSFIELD,39413,Mirassou Pnt Nr Cntrl Coast,750mL,22,8.99,31-12-2024
1_HARDERSFIELD_39450,1,HARDERSFIELD,39450,Ponzi Willamette Pnt Nr,750mL,1,34.99,31-12-2024
1_HARDERSFIELD_39479,1,HARDERSFIELD,39479,Barefoot Premium X-Dry,750mL,38,6.95,31-12-2024
1_HARDERSFIELD_39491,1,HARDERSFIELD,39491,Flag Hill Red Raspberry Fru,750mL,11,13.99,31-12-2024
1_HARDERSFIELD_39523,1,HARDERSFIELD,39523,Cloudy Bay Svgn Bl Marlboro,750mL,18,24.99,31-12-2024
1_HARDERSFIELD_39593,1,HARDERSFIELD,39593,Redwood Creek Pnt Nr Cal,1.5L,16,9.99,31-12-2024
1_HARDERSFIELD_39599,1,HARDERSFIELD,39599,R M Woodbridge Chard Cal,187mL 4 Pk,11,6.99,31-12-2024
1_HARDERSFIELD_39631,1,HARDERSFIELD,39631,Red Truck Cal,750mL,26,7.99,31-12-2024
1_HARDERSFIELD_39654,1,HARDERSFIELD,39654,Sutter Home Pnt Grigio Cal,1.5L,7,9.99,31-12-2024
1_HARDERSFIELD_39691,1,HARDERSFIELD,39691,Smith & Hook Lucia Cab Svgn,750mL,8,21.99,31-12-2024
1_HARDERSFIELD_39708,1,HARDERSFIELD,39708,R Mondavi Pvt Sln Pnt Grigio,750mL,42,8.99,31-12-2024
1_HARDERSFIELD_39716,1,HARDERSFIELD,39716,Ravenswood Vntrs Blnd Shiraz,750mL,24,8.99,31-12-2024
1_HARDERSFIELD_39717,1,HARDERSFIELD,39717,Estancia Pnt Grigio Cal,750mL,35,9.99,31-12-2024
1_HARDERSFIELD_39750,1,HARDERSFIELD,39750,Red Diamond Merlot Wash,750mL,18,8.99,31-12-2024
1_HARDERSFIELD_39764,1,HARDERSFIELD,39764,Grahams 10-Yr Tawny Port,750mL,7,27.99,31-12-2024
1_HARDERSFIELD_39979,1,HARDERSFIELD,39979,Little Penguin Chard Ausl,1.5L,15,11.99,31-12-2024
1_HARDERSFIELD_39983,1,HARDERSFIELD,39983,Little Penguin Shiraz Ausl,1.5L,15,11.99,31-12-2024
1_HARDERSFIELD_40053,1,HARDERSFIELD,40053,Campo Viejo Tempranillo,750mL,29,8.99,31-12-2024
1_HARDERSFIELD_40054,1,HARDERSFIELD,40054,Campo Viejo Tempranillo RSV,750mL,55,11.99,31-12-2024
1_HARDERSFIELD_40096,1,HARDERSFIELD,40096,Black Box Cab Svgn,3L,17,18.99,31-12-2024
1_HARDERSFIELD_40097,1,HARDERSFIELD,40097,Black Box Chard,3L,18,18.99,31-12-2024
1_HARDERSFIELD_40098,1,HARDERSFIELD,40098,Black Box Merlot Cal,3L,18,18.99,31-12-2024
1_HARDERSFIELD_40114,1,HARDERSFIELD,40114,M & R Prosecco Frizzante,750mL,9,10.99,31-12-2024
1_HARDERSFIELD_40193,1,HARDERSFIELD,40193,Mark West Chard Sonoma Cnty,750mL,49,9.99,31-12-2024
1_HARDERSFIELD_40332,1,HARDERSFIELD,40332,Terrazas RSV Malbec Mendoza,750mL,28,12.99,31-12-2024
1_HARDERSFIELD_40337,1,HARDERSFIELD,40337,Da Vinci Chianti Tuscany,750mL,38,9.99,31-12-2024
1_HARDERSFIELD_40425,1,HARDERSFIELD,40425,Mionetto Prosecco Brut,750mL,120,10.99,31-12-2024
1_HARDERSFIELD_40545,1,HARDERSFIELD,40545,Whitehaven Svgn Bl Marlboro,750mL,35,14.99,31-12-2024
1_HARDERSFIELD_40621,1,HARDERSFIELD,40621,Santa Margherita Prosecco V,750mL,11,18.99,31-12-2024
1_HARDERSFIELD_40667,1,HARDERSFIELD,40667,Bolla Chianti,1.5L,8,15.99,31-12-2024
1_HARDERSFIELD_40801,1,HARDERSFIELD,40801,Sileni Sauvignon Blanc,750mL,11,9.99,31-12-2024
1_HARDERSFIELD_40965,1,HARDERSFIELD,40965,Wente Wetmore Cab Svgn,750mL,5,24.99,31-12-2024
